freq,Vout_fund,Vin_fund,cg_linear,cg_dB
4480000000.0,(0.045670076944632126+0.031208447387187963j),(0.0005533943267595952+0.0006309926596762868j),65.90711625127953,36.37864619227691
4500000000.0,(0.044866696760678726+0.03162661133217773j),(0.0005572703741503911+0.0006325837509245425j),65.11357683029587,36.273431054839534
4520000000.0,(0.044069524270675134+0.03202277112119419j),(0.0005611452649720073+0.000634146193785083j),64.33303019820184,36.168680158231126
4540000000.0,(0.04327885545740839+0.032397717238628845j),(0.0005650187917386775+0.0006356801609286231j),63.56530060846885,36.064402103313824
4560000000.0,(0.04249495365350339+0.03275221216988616j),(0.0005688907509607373+0.0006371858259009111j),62.81020567627455,35.96060431066221
4580000000.0,(0.04171805073643012+0.03308699403309289j),(0.0005727609430790352+0.0006386633629686126j),62.06755832250822,35.85729321996227
4600000000.0,(0.04094835002981955+0.03340277603158617j),(0.0005766291723969292+0.0006401129469796325j),61.33716751129961,35.754474336543495
4620000000.0,(0.040186028641757014+0.03370024685755704j),(0.0005804952470106539+0.0006415347532363786j),60.61883911364181,35.65215230233877
4640000000.0,(0.03943123929131603+0.03398007167160564j),(0.0005843589787386308+0.0006429289573807205j),59.91237676671001,35.550330974078136
4660000000.0,(0.03868411366682666+0.034242890644713427j),(0.0005882201830502508+0.0006442957352894669j),59.21758226453401,35.449013440800094
